query_id	dada2_species	dada2_lineage
5f0f0d857405d7793f618746d6d0bd33	Corynebacterium genitalium	38288 1716 1653 85007 1760 201174 1783272 2 131567 
5f123d3c3518b7103fb42eef76acfdc1	Prevotella disiens	28130 838 171552 171549 200643 976 68336 1783270 2 131567 
5f532944ab35a1e52e1ea68ce724726e	Streptococcus mutans	1309 1301 1300 186826 91061 1239 1783272 2 131567 
5f99f7b6c3b3064a98741350aea6673b	Granulicatella elegans	137732 117563 186828 186826 91061 1239 1783272 2 131567 
5fbd4c8daf9e89afacc98bc14c17b93d	Kocuria palustris	71999 57493 1268 85006 1760 201174 1783272 2 131567 
609691b7945bf4328b2edbd77ea1e3e1	Granulicatella adiacens	46124 117563 186828 186826 91061 1239 1783272 2 131567 
60c24cd36cd59a1b49bc82e1a8edbc5e	Campylobacter concisus	199 194 72294 213849 29547 68525 1224 2 131567 
6155620e1a7fd1a332a1a95bfdd99620	Porphyromonas gingivalis	837 836 171551 171549 200643 976 68336 1783270 2 131567 
61f45458f0ef6fb94817b9b9ed4d70d0	Cloacibacterium rupense	517423 501783 2762318 200644 117743 976 68336 1783270 2 131567 
628549281d59c80cd9faa9cb64e122ac	Schaalia odontolytica	1660 2529408 2049 2037 1760 201174 1783272 2 131567 
6311acb09f7382f5681910f10181cd97	Azospira oryzae	146939 146937 75787 206389 28216 1224 2 131567 
63482ad27dda9a08b8d1117812ddcb30	Prevotella nanceiensis	425941 838 171552 171549 200643 976 68336 1783270 2 131567 
63766d7140e34241e39591e82a8502bc	Enterococcus faecium	1352 1350 81852 186826 91061 1239 1783272 2 131567 
641e92903a715bb9ab1136a435c46b33	Parvimonas micra	33033 543311 1570339 1737405 1737404 1239 1783272 2 131567 
64733668e7f2fe4cf156441f1b6b0dff	Aureimonas altamirensis	370622 414371 255475 356 28211 1224 2 131567 
64a3a939550796f25c30228e940d0f90	Moraxella catarrhalis	480 475 468 2887326 1236 1224 2 131567 
64c9342370270d3509f8578950d8c17e	Fusobacterium nucleatum	851 848 203492 203491 203490 32066 2 131567 
6525d19902b86c8aaad51a92804517db	Peptostreptococcus canis	1159213 1257 186804 186802 186801 1239 1783272 2 131567 
6533545614ee87c477395a9c7748e92b	Staphylococcus petrasii	1276936 1279 90964 1385 91061 1239 1783272 2 131567 
65acaeb84f7349f8a65297c1ce3552ab	Xenophilus azovorans	151755 151754 80864 80840 28216 1224 2 131567 
666ba3e47ea247c5e027998930cdfa4d	Propionimicrobium lymphophilum	33012 203133 31957 85009 1760 201174 1783272 2 131567 
66b1802d81ccb8471ede5c1da3dccfa0	Ureibacillus massiliensis	292806 160795 186818 1385 91061 1239 1783272 2 131567 
66c6db69d29ab08391ccfc5623f4de2b	Eikenella corrodens	539 538 481 206351 28216 1224 2 131567 
67182cf3f0cad68b371904db4417a506	Alloiococcus otitis	1652 1651 186828 186826 91061 1239 1783272 2 131567 
677274badba1ba2f740d57466e98a3ba	Prevotella melaninogenica	28132 838 171552 171549 200643 976 68336 1783270 2 131567 
681c8c819b50e421e05bc8a5d3e8bb11	Thermoactinomyces vulgaris	2026 2023 186824 1385 91061 1239 1783272 2 131567 
682397ebbaab9df9c7956c020c5a895a	Leuconostoc carnosum	1252 1243 33958 186826 91061 1239 1783272 2 131567 
682ba40704093726b3f44f0b7e67a89f	Selenomonas dianae	135079 970 1843491 909929 909932 1239 1783272 2 131567 
6884165427c0efe9d333ad193c71b541	Alloprevotella tannerae	76122 1283313 171552 171549 200643 976 68336 1783270 2 131567 
688c64008f9568540362b29022712049	Janibacter melonis	262209 53457 85021 85006 1760 201174 1783272 2 131567 
68fb9a0fe24bd5bc3a47ceea3a026df3	Staphylococcus haemolyticus	1283 1279 90964 1385 91061 1239 1783272 2 131567 
694c84f49fb1a5891d33f0e0d723ad67	Kribbella jejuensis	236068 182639 2726069 85009 1760 201174 1783272 2 131567 
6a587d9059bb3b0920f03d326d98a957	Georgenia muralis	154117 154116 145358 85006 1760 201174 1783272 2 131567 
6ab181a6ed9b9b1a51dd709edad16a41	Variovorax ginsengisoli	363844 34072 80864 80840 28216 1224 2 131567 
6ad6c4f255b64abcd77d298325d17264	Staphylococcus epidermidis	1282 1279 90964 1385 91061 1239 1783272 2 131567 
6aeffca77e7b782df90873cfe7df90f4	Cupriavidus gilardii	82541 106589 119060 80840 28216 1224 2 131567 
6b4f8339005d6a2d71e85f637246ebab	Capnocytophaga granulosa	45242 1016 49546 200644 117743 976 68336 1783270 2 131567 
6b79c2fe3430d98c5abb0269e8ceba20	Sphingomonas desiccabilis	429134 13687 41297 204457 28211 1224 2 131567 
6b9db6983b0c8e365c3810f8f603f6ea	Capnocytophaga sputigena	1019 1016 49546 200644 117743 976 68336 1783270 2 131567 
6bd8274a867d24e94fda0c361753b6d4	Pedobacter nutrimenti	1241337 84567 84566 200666 117747 976 68336 1783270 2 131567 
6c10b44c494cf1f5b03d73ee7d7d7a5e	Prevotella oulorum	28136 838 171552 171549 200643 976 68336 1783270 2 131567 
6c29c18444234bae50486b68ea10a86d	Streptococcus parasanguinis	1318 1301 1300 186826 91061 1239 1783272 2 131567 
6c30742f572060cf69643a207f850767	Pseudomonas abietaniphila	89065 286 135621 72274 1236 1224 2 131567 
6c7ff5ee58ff53316b62a168d99b7c7d	Prevotella histicola	470565 838 171552 171549 200643 976 68336 1783270 2 131567 
6c82e33c020b7af9972e0bc829c68989	Actinomyces oris	544580 1654 2049 2037 1760 201174 1783272 2 131567 
6c879bb604520f744ad6aaee11dc949b	Dolosigranulum pigrum	29394 29393 186828 186826 91061 1239 1783272 2 131567 
6c96978a4b02e9438def0abc3e3c9a27	Prevotella oris	28135 838 171552 171549 200643 976 68336 1783270 2 131567 
6caf46a1a00013cb4be60b0c30e4d3b7	Olsenella profusa	138595 133925 1643824 84999 84998 201174 1783272 2 131567 
6cdb18d189264b8ed94286a6a5a5d165	Brevibacterium pityocampae	506594 1696 85019 85006 1760 201174 1783272 2 131567 
6d6b53217944081fa5c982e88b64cedc	Cutibacterium granulosum	33011 1912216 31957 85009 1760 201174 1783272 2 131567 
6db5661a8184fd06f1c07130d6397634	Nocardioides ganghwensis	252230 1839 85015 85009 1760 201174 1783272 2 131567 
6e0b0ac08ea4aecc7ebb03345efd30f1	Latilactobacillus curvatus	28038 2767885 33958 186826 91061 1239 1783272 2 131567 
6e1abf94e19dba7b1225488f4b06b576	Sphingobacterium spiritivorum	258 28453 84566 200666 117747 976 68336 1783270 2 131567 
6e27095d753eae650588b889be0ec510	Fusobacterium nucleatum	851 848 203492 203491 203490 32066 2 131567 
6e295c0aee9b0252fdaaaae21b68fa51	Capnocytophaga cynodegmi	28189 1016 49546 200644 117743 976 68336 1783270 2 131567 
6ea7d2ce95aec63b42b362636d5b2ed6	Staphylococcus aureus	1280 1279 90964 1385 91061 1239 1783272 2 131567 
6f23582523612ec450413b599c99ff6a	Veillonella atypica	39777 29465 31977 1843489 909932 1239 1783272 2 131567 
6f6646defdd8c983d739b1fa2dff82e2	Leptotrichia wadei	157687 32067 1129771 203491 203490 32066 2 131567 
6fc0b3b58f9adc607c62f30b720907a6	Fusobacterium periodonticum	860 848 203492 203491 203490 32066 2 131567 
6fe021c042cfc1cde0dfdacf7dd4372a	Actinomyces viscosus	1656 1654 2049 2037 1760 201174 1783272 2 131567 
7013aedac164ee64402096c0b6a2e7a4	Brevundimonas diminuta	293 41275 76892 204458 28211 1224 2 131567 
704881f4d2ad03116355bcd308c64b93	Prevotella fusca	589436 838 171552 171549 200643 976 68336 1783270 2 131567 
704b0562870bdbba386b945c1b6516cd	Staphylococcus haemolyticus	1283 1279 90964 1385 91061 1239 1783272 2 131567 
70acc44621f571cdc74c72e194521fb8	Fusobacterium nucleatum	851 848 203492 203491 203490 32066 2 131567 
70c1f8c9ede8461612223402cbcb3eb6	Kurthia gibsonii	33946 1649 186818 1385 91061 1239 1783272 2 131567 
70d7cecc9de9537ffbdba230c201485f	Streptococcus gordonii	1302 1301 1300 186826 91061 1239 1783272 2 131567 
70fd7305fe115f873cb2769550ffe46f	Sphingomonas hankookensis	563996 13687 41297 204457 28211 1224 2 131567 
7169080d7c832e877246d66234cb7e68	Geobacillus stearothermophilus	1422 129337 186817 1385 91061 1239 1783272 2 131567 
7178123095b87ef26efd3b3e9714d012	Lachnoanaerobaculum saburreum	467210 1164882 186803 186802 186801 1239 1783272 2 131567 
7190a7e37798623aa01b367ea9ee1381	SR1 bacterium	NA
71ffcf8eb4c95fad6a98f75c761e53dc	Microbacterium pygmaeum	370764 33882 85023 85006 1760 201174 1783272 2 131567 
720ac6cf758b4f7af8f7e0a772e03483	Staphylococcus aureus	1280 1279 90964 1385 91061 1239 1783272 2 131567 
7223f7e3343854d0ca0de20fc060979e	Neisseria flava	34026 482 481 206351 28216 1224 2 131567 
728384930347f6d0b5d5d741ddbd07ce	Treponema socranskii	53419 157 2845253 136 203692 203691 2 131567 
729fc21f2de803d10e8a174bb6f7b0be	Staphylococcus succinus	61015 1279 90964 1385 91061 1239 1783272 2 131567 
72e0444d8a839c4f7390ec92e6656ed7	Leptotrichia buccalis	40542 32067 1129771 203491 203490 32066 2 131567 
72f427462b2f8cff84d747864caf9fa4	Afipia carboxidovorans	40137 1033 41294 356 28211 1224 2 131567 
73370dd03c33878cd5f8343f57fe71cb	Granulicatella elegans	137732 117563 186828 186826 91061 1239 1783272 2 131567 
735f3a8f7c5e1cbe54b6191dc436c865	Microbacterium schleiferi	69362 33882 85023 85006 1760 201174 1783272 2 131567 
736284f97d65764d61ed99a5e383e332	Streptococcus oralis	1303 1301 1300 186826 91061 1239 1783272 2 131567 
73bce810b3069e3f5df01d122fd57a7a	Peptostreptococcus stomatis	341694 1257 186804 186802 186801 1239 1783272 2 131567 
74c993ff7a7d4fc65a9b1fda57e8936a	Corynebacterium aurimucosum	169292 1716 1653 85007 1760 201174 1783272 2 131567 
74fd0c94c9f46ce39d42a22ccc0fc4ba	Neisseria flavescens	484 482 481 206351 28216 1224 2 131567 
75009e366423aead093c2cf7dfc348cc	Shuttleworthia satelles	177972 177971 186803 186802 186801 1239 1783272 2 131567 
75387c5d4ddef308bc28f5f33058dfc5	Prevotella denticola	28129 838 171552 171549 200643 976 68336 1783270 2 131567 
760db57b5aaa845e4f02d2cadede3eaa	Flavobacterium psychrophilum	96345 237 49546 200644 117743 976 68336 1783270 2 131567 
7707013ac00d48c6b5b2d66d2fb30fa0	Xanthobacter flavus	281 279 335928 356 28211 1224 2 131567 
777cc123ee9c1d87530108c19f413933	Staphylococcus arlettae	29378 1279 90964 1385 91061 1239 1783272 2 131567 
77bb474b982ac63b000a3e5660b46c91	Chryseobacterium taihuense	1141221 59732 2782232 2762318 200644 117743 976 68336 1783270 2 131567 
77e6d7c73ea184556f94d3dd39882269	Geobacillus thermodenitrificans	33940 129337 186817 1385 91061 1239 1783272 2 131567 
780281be5fc619ece976ede1ce2c4c5d	Capnocytophaga gingivalis	1017 1016 49546 200644 117743 976 68336 1783270 2 131567 
7850193eba451acfe26ca7b541921ad0	Staphylococcus kloosii	29384 1279 90964 1385 91061 1239 1783272 2 131567 
78c377790d161ffa6e5dd6cd075cd5d4	Veillonella parvula	29466 29465 31977 1843489 909932 1239 1783272 2 131567 
7994f275de5c4bc5ae5ff0b09916d934	Mycolicibacterium chubuense	1800 1866885 1762 85007 1760 201174 1783272 2 131567 
79bcea9ee3ef3295b3ffb2bf7d648ca5	Sphaerotilus natans	34103 34102 224471 80840 28216 1224 2 131567 
79cd6a9fe2f5068c8a5a741b189126a2	Novosphingobium aromaticivorans	48935 165696 41297 204457 28211 1224 2 131567 
79f264f114bc695dd88feb83d164403d	Abiotrophia defectiva	46125 46123 186827 186826 91061 1239 1783272 2 131567 
79f69699462c167b8803746d7ebcff34	Mesorhizobium amorphae	71433 68287 69277 356 28211 1224 2 131567 
7a3fe269114bd673a09e32511247b4be	Streptomyces bungoensis	285568 1883 2062 85011 1760 201174 1783272 2 131567 
7a4626784c2fd22947d789c652f15792	Corynebacterium singulare	161899 1716 1653 85007 1760 201174 1783272 2 131567 
7a46b23bf1bb32bdb4e70b3f5dd261d8	Leptotrichia wadei	157687 32067 1129771 203491 203490 32066 2 131567 
7a63447fffea2c4969631e19584460fd	Lactobacillus jensenii	109790 1578 33958 186826 91061 1239 1783272 2 131567 
7a67c550672b7dec0d1f6bec86a5ef35	Kocuria rosea	1275 57493 1268 85006 1760 201174 1783272 2 131567 
7a99f62c1880fc98bff8e1145b24ee70	Rubrobacter bracarensis	1017354 42255 84997 84996 84995 201174 1783272 2 131567 
7aab1078a2e59eb824d16d99cb2ea981	Pediococcus acidilactici	1254 1670797 1253 33958 186826 91061 1239 1783272 2 131567 
7b31de318b332be19c02a18dc010fca0	Staphylococcus saccharolyticus	33028 1279 90964 1385 91061 1239 1783272 2 131567 
7b40a66ee2a40fd498daf585df9bf47f	Comamonas terrigena	32013 283 80864 80840 28216 1224 2 131567 
7b9d6eac1f85c00d8b9c043bef338ee1	Methylorubrum extorquens	408 2282523 119045 356 28211 1224 2 131567 
7c1f5f45c350c479e96729ad6724353d	Prevotella melaninogenica	28132 838 171552 171549 200643 976 68336 1783270 2 131567 
7c821a813460367cd07fd39bfc09ef46	Brevibacterium epidermidis	1698 1696 85019 85006 1760 201174 1783272 2 131567 
7d7c426605f294d311d6edee04aee52d	Pseudoglutamicibacter cumminsii	156979 1742991 1268 85006 1760 201174 1783272 2 131567 
7dff9c2393c547dcda8085aa8de51676	Weizmannia coagulans	1398 2817139 186817 1385 91061 1239 1783272 2 131567 
7f3ec05034ae02720dbf92c220621290	Actinotignum schaalii	59505 1653174 2049 2037 1760 201174 1783272 2 131567 
7f5f1ebf3189a43168187c9721e127bd	Streptococcus mitis	28037 1301 1300 186826 91061 1239 1783272 2 131567 
7f680f42687c67bbce5de13acea18eda	Parvimonas micra	33033 543311 1570339 1737405 1737404 1239 1783272 2 131567 
80ab5ac3be9c2d4cbf9545f678e16fb4	Pseudomonas fulva	47880 136845 286 135621 72274 1236 1224 2 131567 
80ed12da96c73ea0bb482540914bbef2	Prevotella salivae	228604 838 171552 171549 200643 976 68336 1783270 2 131567 
814db0e0e076f5b2aa0390599843b0e8	Brevundimonas aurantiaca	74316 41275 76892 204458 28211 1224 2 131567 
8176b94de8ac60089a238adc20a1b7c1	Streptococcus infantis	68892 1301 1300 186826 91061 1239 1783272 2 131567 
8195c78e06382f6a5d2b750ca865c8ab	Corynebacterium doosanense	1121358 1716 1653 85007 1760 201174 1783272 2 131567 
81b20ac72869bcb12b05bf1cbce46d0d	Glutamicibacter nicotianae	37929 1742989 1268 85006 1760 201174 1783272 2 131567 
81bc299dcb6b8b1bef1940723fe39ff7	Tepidimonas taiwanensis	307486 114248 224471 80840 28216 1224 2 131567 
81cfe15f500fe0e85bc8b4c4c8233016	Cutibacterium avidum	33010 1912216 31957 85009 1760 201174 1783272 2 131567 
81f5819ed9b87f5a52fa0e7f1dfe61a0	Kocuria rhizophila	72000 57493 1268 85006 1760 201174 1783272 2 131567 
82466dd29eaff405e3814956e529079e	Massilia timonae	47229 149698 2895353 75682 80840 28216 1224 2 131567 
82980b05e956a1f85e9bfdd6af225fe8	Porphyromonas catoniae	41976 836 171551 171549 200643 976 68336 1783270 2 131567 
82a319268fcb4b5298bb860a9a9d0504	Latilactobacillus sakei	1599 2767885 33958 186826 91061 1239 1783272 2 131567 
83ac98aea1e59fb04b74470dfcabf4d7	Streptococcus mitis	28037 1301 1300 186826 91061 1239 1783272 2 131567 
842185c16ad016cab5a4e2745dc8f67b	Desemzia incerta	82801 82800 186828 186826 91061 1239 1783272 2 131567 
84c70bc0edcb82ddfbd069cf876a5a3c	Streptococcus sanguinis	1305 1301 1300 186826 91061 1239 1783272 2 131567 
84ec8bfeb4f0d9cb5205bc8db21818bc	Methylobacterium mesophilicum	39956 407 119045 356 28211 1224 2 131567 
856ea10328f4310b140f3c6bd97dcc66	SR1 bacterium	NA
8730664a684f21270d2c37fd031c189c	Kocuria carniphila	262208 57493 1268 85006 1760 201174 1783272 2 131567 
87762e490c5d41dc7793ca75c088c6a6	Pandoraea norimbergensis	93219 93217 119060 80840 28216 1224 2 131567 
87833e5b54b8aca0dccac6aae4e07c27	SR1 bacterium	NA
87a36ee0c30ef8c02f55dd7887a056e5	Porphyromonas gingivicanis	266762 836 171551 171549 200643 976 68336 1783270 2 131567 
881725fee88288b8a9142f8ec0beb6de	Haematobacter missouriensis	366616 366614 31989 204455 28211 1224 2 131567 
882e8051430b1372dd77d1980300d44f	Staphylococcus epidermidis	1282 1279 90964 1385 91061 1239 1783272 2 131567 
8866d0660b43eaab60227544200e064c	Empedobacter falsenii	343874 59734 2762318 200644 117743 976 68336 1783270 2 131567 
8875b05b508dbb42caaeb1c1e28fcf04	Stenotrophomonas maltophilia	40324 995085 40323 32033 135614 1236 1224 2 131567 
88d6fab3d2e84f4d53c48b63c6584924	Veillonella parvula	29466 29465 31977 1843489 909932 1239 1783272 2 131567 
88e991c2efed84f3bfae1132c38ae4ea	Abiotrophia defectiva	46125 46123 186827 186826 91061 1239 1783272 2 131567 
89274d8c400eedff929ef9ccac58c408	Rhizobium etli	29449 379 227290 82115 356 28211 1224 2 131567 
894d7266281b34dcc2e07407b3a5ea2e	Duganella zoogloeoides	75659 75654 2895353 75682 80840 28216 1224 2 131567 
89bd45d86f4cb6d797a6f4d6c0fbabef	Streptococcus cristatus	45634 1301 1300 186826 91061 1239 1783272 2 131567 
8a81b83c28ffbc786ed29b06ea37767e	Fusobacterium periodonticum	860 848 203492 203491 203490 32066 2 131567 
8a8fcc18cd1f9dc5a474a60fc21ace7a	Prevotella pallens	60133 838 171552 171549 200643 976 68336 1783270 2 131567 
8af897b51933baa90beec916b1d6bbbd	Staphylococcus haemolyticus	1283 1279 90964 1385 91061 1239 1783272 2 131567 
8b01a26755c81e10827bdca93f1d34c9	Caldibacillus debilis	301148 1276290 186817 1385 91061 1239 1783272 2 131567 
8b13c3845350d7b1ece9440cb997939a	Corynebacterium aurimucosum	169292 1716 1653 85007 1760 201174 1783272 2 131567 
8b95037204f93f5599f7e926e6d58b63	Actinomyces israelii	1659 1654 2049 2037 1760 201174 1783272 2 131567 
8ba8dc97e71d55a4947f1987f2203623	Microbacterium foliorum	104336 33882 85023 85006 1760 201174 1783272 2 131567 
8be3849a3bcc3f23b4fb929d6f5fda15	Abiotrophia defectiva	46125 46123 186827 186826 91061 1239 1783272 2 131567 
8bec1996dfb626efa24221380b4b8301	Mycolicibacterium fortuitum	1766 1866885 1762 85007 1760 201174 1783272 2 131567 
8c121aeb57682600432948dda99a5126	Shuttleworthia satelles	177972 177971 186803 186802 186801 1239 1783272 2 131567 
8c29109ac88fa6c20edd023011c0f6d8	Bacteroides acidifaciens	85831 816 815 171549 200643 976 68336 1783270 2 131567 
8c2a41d2994fc50857f613036744e109	Enterococcus faecium	1352 1350 81852 186826 91061 1239 1783272 2 131567 
8c60a90a783612c0c504248adebf3882	Streptococcus acidominimus	1326 1301 1300 186826 91061 1239 1783272 2 131567 
8d1fbc9459922316215d5a82e3592d08	Aerococcus christensenii	87541 1375 186827 186826 91061 1239 1783272 2 131567 
8e07a80876010ccb3a31ea0b206ae814	Treponema socranskii	53419 157 2845253 136 203692 203691 2 131567 
8e9c980efea46157d5bda0d7114c4664	Tannerella forsythia	28112 195950 2005525 171549 200643 976 68336 1783270 2 131567 
8ed39d8eebef6acb67ce91b1be862965	Schaalia georgiae	52768 2529408 2049 2037 1760 201174 1783272 2 131567 
8f3091a8df0751c5269a5943e8ee39fa	Carnobacterium divergens	2748 2747 186828 186826 91061 1239 1783272 2 131567 
8f75c653d816b8180e335f51ddc05972	Selenomonas artemidis	671224 970 1843491 909929 909932 1239 1783272 2 131567 
8f7d050776bfabd5eead390fb1eddf11	Gordonibacter urolithinfaciens	1335613 644652 1643826 1643822 84998 201174 1783272 2 131567 
8fae7614a903f1b479016bc97a400254	Veillonella dispar	39778 29465 31977 1843489 909932 1239 1783272 2 131567 
8fed70821c0b5e973f03be4c9a33da22	Sphingobacterium multivorum	28454 28453 84566 200666 117747 976 68336 1783270 2 131567 
8fff1d4259488cffd91823e7c97060a5	Mycolicibacterium gilvum	1804 1866885 1762 85007 1760 201174 1783272 2 131567 
902b0205b937b57b76f4639ecd5a0ad1	Gordonia otitidis	249058 2053 85026 85007 1760 201174 1783272 2 131567 
90935fbe068b61bb7cf1fe1c05832f68	Veillonella parvula	29466 29465 31977 1843489 909932 1239 1783272 2 131567 
90a2db723d44aefc6f4a27b8f6b51862	Gordonia bronchialis	2054 2053 85026 85007 1760 201174 1783272 2 131567 
90d5adc9108f23712dca264aad5e69cd	Pseudoclavibacter alba	272241 255204 85023 85006 1760 201174 1783272 2 131567 
911664850eb93d85f7764a63719bdafa	Prevotella bergensis	242750 838 171552 171549 200643 976 68336 1783270 2 131567 
913b29212c9bd393e0906aa866a5b5a8	Selenomonas noxia	135083 970 1843491 909929 909932 1239 1783272 2 131567 
91493a903fa771b413589f941af625ac	Staphylococcus schleiferi	1295 1279 90964 1385 91061 1239 1783272 2 131567 
91a58951f03a14e85217e635e006bfa0	Albibacter methylovorans	128802 160700 31993 356 28211 1224 2 131567 
91b0cead3069c2e450af8f5cbe3ea57e	Lactobacillus crispatus	47770 1578 33958 186826 91061 1239 1783272 2 131567 
91dbbef274238067641ca6e8a5f9458d	Moraxella nonliquefaciens	478 475 468 2887326 1236 1224 2 131567 
92354de569cd5da28f1b678376dfa78f	Pedobacter cryoconitis	188932 84567 84566 200666 117747 976 68336 1783270 2 131567 
92afd84cd7918c08f23347ccb0661f5a	Flavobacterium cucumis	416016 237 49546 200644 117743 976 68336 1783270 2 131567 
933c490e8c14c4de0a14742f7d7b081b	Mycolicibacterium iranicum	912594 1866885 1762 85007 1760 201174 1783272 2 131567 
937aec7eb50c577c6dd76759d3cc4315	Moraxella catarrhalis	480 475 468 2887326 1236 1224 2 131567 
937f544b2425f599ece8328cff726f8c	Leptotrichia hofstadii	157688 32067 1129771 203491 203490 32066 2 131567 
93f56898c4e72c8bbe99fae0a3799f5a	Neisseria bacilliformis	267212 482 481 206351 28216 1224 2 131567 
941160e057958f0526a2fee586df6b51	Streptococcus mitis	28037 1301 1300 186826 91061 1239 1783272 2 131567 
943778b857882ed3c5d344ebd5147d06	Polynucleobacter necessarius	576610 44013 119060 80840 28216 1224 2 131567 
94a86e587b1e5077a6f3bb1641446ede	Prevotella loescheii	840 838 171552 171549 200643 976 68336 1783270 2 131567 
94e16bcea4c4cdf005a579e11e07712a	Prevotella multiformis	282402 838 171552 171549 200643 976 68336 1783270 2 131567 
94e4efc8ba0bae7bb51db7dd742a186f	Microbacterium foliorum	104336 33882 85023 85006 1760 201174 1783272 2 131567 
951d9d612b6a3f097585827adeb8af65	Pseudoglutamicibacter cumminsii	156979 1742991 1268 85006 1760 201174 1783272 2 131567 
9532194be6854570a1b9c4eab2a847ce	Micrococcus flavus	384602 1269 1268 85006 1760 201174 1783272 2 131567 
953ae4a6a37fc92bd3c6f2a84cf12b77	Corynebacterium bovis	36808 1716 1653 85007 1760 201174 1783272 2 131567 
953cabfaf6e15f3589058df05aa66945	Gemella morbillorum	29391 1378 539738 539002 1385 91061 1239 1783272 2 131567 
95906616e30407b2d3b33918a0d0d620	Blastococcus aggregatus	38502 38501 85030 1643682 1760 201174 1783272 2 131567 
95a41d8cb8428ad7e47cc95c819b3915	Mycobacterium gordonae	1778 1763 1762 85007 1760 201174 1783272 2 131567 
9603714b31f0018b9a3ac1da124e0c83	Prevotella oris	28135 838 171552 171549 200643 976 68336 1783270 2 131567 
965909861bb4ba5baebfc79d96777b9e	Brochothrix thermosphacta	2756 2755 186820 1385 91061 1239 1783272 2 131567 
96839db824a004c1f50cc24adc94f5f5	Veillonella dispar	39778 29465 31977 1843489 909932 1239 1783272 2 131567 
97e758620c84fcb9c76ba2368072f608	Abiotrophia defectiva	46125 46123 186827 186826 91061 1239 1783272 2 131567 
983109c90b835350faaff104b6f85bfe	Kytococcus sedentarius	1276 57499 2805426 85006 1760 201174 1783272 2 131567 
987d8306a4c566cadb428af4ec3198f6	Fusobacterium nucleatum	851 848 203492 203491 203490 32066 2 131567 
98d96123ac15da674275b07eba76382d	Finegoldia magna	1260 150022 1570339 1737405 1737404 1239 1783272 2 131567 
98f0c13995d275687dddf7870845b4df	Leptotrichia hofstadii	157688 32067 1129771 203491 203490 32066 2 131567 
98ff1a4098179ecee8221ad790febdff	Veillonella dispar	39778 29465 31977 1843489 909932 1239 1783272 2 131567 
9900910b9b52895772fd297fab884b01	Marinilactibacillus psychrotolerans	191770 191769 186828 186826 91061 1239 1783272 2 131567 
9907350ef55b2c30e8f4fa0006ba9313	[Clostridium] cellulosi	29343 552397 216572 186802 186801 1239 1783272 2 131567 
992a04f0a428a7ab1b53891bf7b6c22b	Staphylococcus aureus	1280 1279 90964 1385 91061 1239 1783272 2 131567 
992aecbedb0ce2fdbd3d7d9ee3e21996	Microbacterium testaceum	2033 33882 85023 85006 1760 201174 1783272 2 131567 
996e532c699a10a649e066356a994b41	Deinococcus reticulitermitis	856736 1298 183710 118964 188787 1297 1783272 2 131567 
99b7dde814963edd7465b0271f68d049	Enhydrobacter aerosaccus	225324 212791 119042 356 28211 1224 2 131567 
99d0435e2f055592e970b5a4110646f4	Flavobacterium lindanitolerans	428988 237 49546 200644 117743 976 68336 1783270 2 131567 
99f3d3327dfab25022b35217cfce2c41	Rhizobium soli	424798 379 227290 82115 356 28211 1224 2 131567 
9a194ab269b2c6560900d6ada57bb1a3	Streptococcus parasanguinis	1318 1301 1300 186826 91061 1239 1783272 2 131567 
9a242ea6bb6485543c56c3712ba0cf8a	Corynebacterium pseudodiphtheriticum	37637 1716 1653 85007 1760 201174 1783272 2 131567 
9a79895799896457d63c5d11c578c519	Streptomyces xanthochromogenes	67384 1883 2062 85011 1760 201174 1783272 2 131567 
9aa0f826b61ac98d2337effd397df234	Streptococcus mitis	28037 1301 1300 186826 91061 1239 1783272 2 131567 
9b57802e0fcbe1b97f7b40b451865ecb	Leuconostoc mesenteroides	1245 1243 33958 186826 91061 1239 1783272 2 131567 
9b7e446867b38e03bb5ff0d851bc1e41	Methylobacterium adhaesivum	333297 407 119045 356 28211 1224 2 131567 
9b8a285c2cd79d71960683b4821dd128	Schaalia odontolytica	1660 2529408 2049 2037 1760 201174 1783272 2 131567 
9c5a3245f509ef26043a5a3e8bc825c2	Methylorubrum podarium	200476 2282523 119045 356 28211 1224 2 131567 
9cbeee61d70ec1fd2e39335c101b72ca	Streptococcus gordonii	1302 1301 1300 186826 91061 1239 1783272 2 131567 
9d542827f4ec0afb6614b11990bbf3db	Streptococcus sanguinis	1305 1301 1300 186826 91061 1239 1783272 2 131567 
9d8ed0f05c63acfc4135adf0f09f9590	Prevotella salivae	228604 838 171552 171549 200643 976 68336 1783270 2 131567 
9db4c6c63cc07ef34bcfb663b4ad43a9	Sphingobium yanoikuyae	13690 165695 41297 204457 28211 1224 2 131567 
9e543bad20380475bde2860febaeb025	Finegoldia magna	1260 150022 1570339 1737405 1737404 1239 1783272 2 131567 
9e5db3a15f17be986be82f978aa50a64	Streptococcus vestibularis	1343 1301 1300 186826 91061 1239 1783272 2 131567 
9e955d272aa87343fd398f8e36dc837c	Methylobacterium aquaticum	270351 407 119045 356 28211 1224 2 131567 
9f4a6b0e32778db75a5c4ccdaba6b376	Weeksella virosa	1014 1013 2762318 200644 117743 976 68336 1783270 2 131567 
9f8f635ca9d25f12ac4695ad7ca83932	Clostridium beijerinckii	1520 1485 31979 186802 186801 1239 1783272 2 131567 
9fac51347082e40a02e82d1a5ca97980	Actinomyces oris	544580 1654 2049 2037 1760 201174 1783272 2 131567 
